,date,seller,daily_sales
3848,2024-07-03,Сергей Антонов,95.5
3849,2024-07-03,Максим Иванов,57.01
3850,2024-07-04,Иван Петров,84.26
3851,2024-07-04,Мария Сидорова,114.81
3852,2024-07-04,Алексей Козлов,138.88
3853,2024-07-04,Елена Новикова,66.79
3854,2024-07-04,Михаил Смирнов,89.03
3855,2024-07-04,Сергей Антонов,95.46
3856,2024-07-04,Максим Иванов,58.13
3857,2024-07-05,Иван Петров,117.74
3858,2024-07-05,Мария Сидорова,78.28
3859,2024-07-05,Алексей Козлов,94.14
3860,2024-07-05,Елена Новикова,86.44
3861,2024-07-05,Михаил Смирнов,76.32
3862,2024-07-05,Сергей Антонов,99.79
3863,2024-07-05,Максим Иванов,93.53
3864,2024-07-06,Иван Петров,138.84
3865,2024-07-06,Мария Сидорова,128.15
3866,2024-07-06,Алексей Козлов,159.59
3867,2024-07-06,Елена Новикова,199.61
3868,2024-07-06,Михаил Смирнов,154.2
3869,2024-07-06,Сергей Антонов,179.88
3870,2024-07-06,Максим Иванов,108.29
3871,2024-07-07,Иван Петров,154.73
3872,2024-07-07,Мария Сидорова,117.08
3873,2024-07-07,Алексей Козлов,105.69
3874,2024-07-07,Елена Новикова,127.82
3875,2024-07-07,Михаил Смирнов,185.76
3876,2024-07-07,Сергей Антонов,178.5
3877,2024-07-07,Максим Иванов,157.29
3878,2024-07-08,Иван Петров,54.02
3879,2024-07-08,Мария Сидорова,94.11
3880,2024-07-08,Алексей Козлов,109.05
3881,2024-07-08,Елена Новикова,105.27
3882,2024-07-08,Михаил Смирнов,44.69
3883,2024-07-08,Сергей Антонов,73.29
3884,2024-07-08,Максим Иванов,98.08
3885,2024-07-09,Иван Петров,116.09
3886,2024-07-09,Мария Сидорова,34.12
3887,2024-07-09,Алексей Козлов,95.14
3888,2024-07-09,Елена Новикова,104.29
3889,2024-07-09,Михаил Смирнов,125.49
3890,2024-07-09,Сергей Антонов,120.79
3891,2024-07-09,Максим Иванов,117.48
3892,2024-07-10,Иван Петров,76.0
3893,2024-07-10,Мария Сидорова,42.76
3894,2024-07-10,Алексей Козлов,88.21
3895,2024-07-10,Елена Новикова,130.05
3896,2024-07-10,Михаил Смирнов,141.8
3897,2024-07-10,Сергей Антонов,121.32
3898,2024-07-10,Максим Иванов,112.88
3899,2024-07-11,Иван Петров,111.39
3900,2024-07-11,Мария Сидорова,83.32
3901,2024-07-11,Алексей Козлов,96.1
3902,2024-07-11,Елена Новикова,150.07
3903,2024-07-11,Михаил Смирнов,71.72
3904,2024-07-11,Сергей Антонов,148.44
3905,2024-07-11,Максим Иванов,90.34
3906,2024-07-12,Иван Петров,139.76
3907,2024-07-12,Мария Сидорова,57.8
3908,2024-07-12,Алексей Козлов,117.58
3909,2024-07-12,Елена Новикова,77.9
3910,2024-07-12,Михаил Смирнов,57.54
3911,2024-07-12,Сергей Антонов,106.56
3912,2024-07-12,Максим Иванов,130.28
3913,2024-07-13,Иван Петров,124.65
3914,2024-07-13,Мария Сидорова,105.03
3915,2024-07-13,Алексей Козлов,147.24
3916,2024-07-13,Елена Новикова,147.38
3917,2024-07-13,Михаил Смирнов,166.45
3918,2024-07-13,Сергей Антонов,178.49
3919,2024-07-13,Максим Иванов,148.22
3920,2024-07-14,Иван Петров,205.67
3921,2024-07-14,Мария Сидорова,156.73
3922,2024-07-14,Алексей Козлов,139.61
3923,2024-07-14,Елена Новикова,101.65
3924,2024-07-14,Михаил Смирнов,142.12
3925,2024-07-14,Сергей Антонов,139.91
3926,2024-07-14,Максим Иванов,178.81
3927,2024-07-15,Иван Петров,113.87
3928,2024-07-15,Мария Сидорова,64.62
3929,2024-07-15,Алексей Козлов,105.17
3930,2024-07-15,Елена Новикова,120.15
3931,2024-07-15,Михаил Смирнов,145.84
3932,2024-07-15,Сергей Антонов,126.63
3933,2024-07-15,Максим Иванов,122.83
3934,2024-07-16,Иван Петров,101.8
3935,2024-07-16,Мария Сидорова,111.65
3936,2024-07-16,Алексей Козлов,137.49
3937,2024-07-16,Елена Новикова,60.02
3938,2024-07-16,Михаил Смирнов,89.52
3939,2024-07-16,Сергей Антонов,76.82
3940,2024-07-16,Максим Иванов,111.37
3941,2024-07-17,Иван Петров,136.91
3942,2024-07-17,Мария Сидорова,82.09
3943,2024-07-17,Алексей Козлов,28.29
3944,2024-07-17,Елена Новикова,87.63
3945,2024-07-17,Михаил Смирнов,127.4
3946,2024-07-17,Сергей Антонов,116.13
3947,2024-07-17,Максим Иванов,112.85
3948,2024-07-18,Иван Петров,91.6
3949,2024-07-18,Мария Сидорова,61.63
3950,2024-07-18,Алексей Козлов,115.46
3951,2024-07-18,Елена Новикова,74.97
3952,2024-07-18,Михаил Смирнов,165.52
3953,2024-07-18,Сергей Антонов,117.12
3954,2024-07-18,Максим Иванов,82.58
3955,2024-07-19,Иван Петров,81.66
3956,2024-07-19,Мария Сидорова,97.21
3957,2024-07-19,Алексей Козлов,92.81
3958,2024-07-19,Елена Новикова,133.51
3959,2024-07-19,Михаил Смирнов,105.59
3960,2024-07-19,Сергей Антонов,78.05
3961,2024-07-19,Максим Иванов,156.71
3962,2024-07-20,Иван Петров,151.48
3963,2024-07-20,Мария Сидорова,173.07
3964,2024-07-20,Алексей Козлов,131.75
3965,2024-07-20,Елена Новикова,160.89
3966,2024-07-20,Михаил Смирнов,159.33
3967,2024-07-20,Сергей Антонов,93.31
3968,2024-07-20,Максим Иванов,210.46
3969,2024-07-21,Иван Петров,188.72
3970,2024-07-21,Мария Сидорова,138.08
3971,2024-07-21,Алексей Козлов,116.93
3972,2024-07-21,Елена Новикова,160.43
3973,2024-07-21,Михаил Смирнов,152.6
3974,2024-07-21,Сергей Антонов,160.67
3975,2024-07-21,Максим Иванов,155.75
3976,2024-07-22,Иван Петров,115.19
3977,2024-07-22,Мария Сидорова,143.42
3978,2024-07-22,Алексей Козлов,117.04
3979,2024-07-22,Елена Новикова,68.51
3980,2024-07-22,Михаил Смирнов,140.88
3981,2024-07-22,Сергей Антонов,149.22
3982,2024-07-22,Максим Иванов,194.56
3983,2024-07-23,Иван Петров,66.3
3984,2024-07-23,Мария Сидорова,107.29
3985,2024-07-23,Алексей Козлов,37.54
3986,2024-07-23,Елена Новикова,116.59
3987,2024-07-23,Михаил Смирнов,83.55
3988,2024-07-23,Сергей Антонов,157.7
3989,2024-07-23,Максим Иванов,76.76
3990,2024-07-24,Иван Петров,49.32
3991,2024-07-24,Мария Сидорова,85.86
3992,2024-07-24,Алексей Козлов,40.74
3993,2024-07-24,Елена Новикова,122.53
3994,2024-07-24,Михаил Смирнов,38.05
3995,2024-07-24,Сергей Антонов,100.85
3996,2024-07-24,Максим Иванов,37.67
3997,2024-07-25,Иван Петров,90.39
3998,2024-07-25,Мария Сидорова,149.3
3999,2024-07-25,Алексей Козлов,110.82
4000,2024-07-25,Елена Новикова,74.1
4001,2024-07-25,Михаил Смирнов,99.06
4002,2024-07-25,Сергей Антонов,100.54
4003,2024-07-25,Максим Иванов,114.18
4004,2024-07-26,Иван Петров,58.99
4005,2024-07-26,Мария Сидорова,117.78
4006,2024-07-26,Алексей Козлов,18.87
4007,2024-07-26,Елена Новикова,81.1
4008,2024-07-26,Михаил Смирнов,85.35
4009,2024-07-26,Сергей Антонов,119.0
4010,2024-07-26,Максим Иванов,100.68
4011,2024-07-27,Иван Петров,107.83
4012,2024-07-27,Мария Сидорова,120.45
4013,2024-07-27,Алексей Козлов,155.96
4014,2024-07-27,Елена Новикова,147.63
4015,2024-07-27,Михаил Смирнов,132.63
4016,2024-07-27,Сергей Антонов,135.57
4017,2024-07-27,Максим Иванов,170.89
4018,2024-07-28,Иван Петров,134.47
4019,2024-07-28,Мария Сидорова,147.36
4020,2024-07-28,Алексей Козлов,215.1
4021,2024-07-28,Елена Новикова,107.29
4022,2024-07-28,Михаил Смирнов,94.44
4023,2024-07-28,Сергей Антонов,173.51
4024,2024-07-28,Максим Иванов,129.64
4025,2024-07-29,Иван Петров,90.45
4026,2024-07-29,Мария Сидорова,76.57
4027,2024-07-29,Алексей Козлов,92.21
4028,2024-07-29,Елена Новикова,147.96
4029,2024-07-29,Михаил Смирнов,124.06
4030,2024-07-29,Сергей Антонов,125.87
4031,2024-07-29,Максим Иванов,57.51
4032,2024-07-30,Иван Петров,65.47
4033,2024-07-30,Мария Сидорова,14.83
4034,2024-07-30,Алексей Козлов,75.72
4035,2024-07-30,Елена Новикова,128.7
4036,2024-07-30,Михаил Смирнов,115.51
4037,2024-07-30,Сергей Антонов,93.35
4038,2024-07-30,Максим Иванов,99.33
4039,2024-07-31,Иван Петров,79.33
4040,2024-07-31,Мария Сидорова,106.14
4041,2024-07-31,Алексей Козлов,122.98
4042,2024-07-31,Елена Новикова,51.52
4043,2024-07-31,Михаил Смирнов,108.99
4044,2024-07-31,Сергей Антонов,127.97
4045,2024-07-31,Максим Иванов,87.55
4046,2024-08-01,Иван Петров,121.02
4047,2024-08-01,Мария Сидорова,184.44
4048,2024-08-01,Алексей Козлов,96.87
4049,2024-08-01,Елена Новикова,111.8
4050,2024-08-01,Михаил Смирнов,77.86
4051,2024-08-01,Сергей Антонов,105.44
4052,2024-08-01,Максим Иванов,113.81
4053,2024-08-02,Иван Петров,105.85
4054,2024-08-02,Мария Сидорова,69.41
4055,2024-08-02,Алексей Козлов,106.19
4056,2024-08-02,Елена Новикова,143.87
4057,2024-08-02,Михаил Смирнов,113.46
4058,2024-08-02,Сергей Антонов,128.86
4059,2024-08-02,Максим Иванов,92.89
4060,2024-08-03,Иван Петров,172.5
4061,2024-08-03,Мария Сидорова,158.38
4062,2024-08-03,Алексей Козлов,121.47
4063,2024-08-03,Елена Новикова,159.56
4064,2024-08-03,Михаил Смирнов,120.25
4065,2024-08-03,Сергей Антонов,131.01
4066,2024-08-03,Максим Иванов,155.68
4067,2024-08-04,Иван Петров,158.92
4068,2024-08-04,Мария Сидорова,114.32
4069,2024-08-04,Алексей Козлов,181.62
4070,2024-08-04,Елена Новикова,167.16
4071,2024-08-04,Михаил Смирнов,128.86
4072,2024-08-04,Сергей Антонов,103.87
4073,2024-08-04,Максим Иванов,145.65
4074,2024-08-05,Иван Петров,86.62
4075,2024-08-05,Мария Сидорова,103.39
4076,2024-08-05,Алексей Козлов,89.11
4077,2024-08-05,Елена Новикова,39.78
4078,2024-08-05,Михаил Смирнов,88.35
4079,2024-08-05,Сергей Антонов,90.83
4080,2024-08-05,Максим Иванов,119.01
4081,2024-08-06,Иван Петров,79.05
4082,2024-08-06,Мария Сидорова,150.36
4083,2024-08-06,Алексей Козлов,42.65
4084,2024-08-06,Елена Новикова,139.34
4085,2024-08-06,Михаил Смирнов,93.27
4086,2024-08-06,Сергей Антонов,125.79
4087,2024-08-06,Максим Иванов,102.39
4088,2024-08-07,Иван Петров,134.19
4089,2024-08-07,Мария Сидорова,88.38
4090,2024-08-07,Алексей Козлов,67.04
4091,2024-08-07,Елена Новикова,142.62
4092,2024-08-07,Михаил Смирнов,96.6
4093,2024-08-07,Сергей Антонов,106.65
4094,2024-08-07,Максим Иванов,137.04
4095,2024-08-08,Иван Петров,69.04
4096,2024-08-08,Мария Сидорова,117.86
4097,2024-08-08,Алексей Козлов,82.3
4098,2024-08-08,Елена Новикова,96.03
4099,2024-08-08,Михаил Смирнов,102.17
4100,2024-08-08,Сергей Антонов,54.99
4101,2024-08-08,Максим Иванов,76.63
4102,2024-08-09,Иван Петров,140.53
4103,2024-08-09,Мария Сидорова,126.59
4104,2024-08-09,Алексей Козлов,98.12
4105,2024-08-09,Елена Новикова,107.29
4106,2024-08-09,Михаил Смирнов,91.17
4107,2024-08-09,Сергей Антонов,140.7
4108,2024-08-09,Максим Иванов,93.99
4109,2024-08-10,Иван Петров,156.96
4110,2024-08-10,Мария Сидорова,184.38
4111,2024-08-10,Алексей Козлов,126.68
4112,2024-08-10,Елена Новикова,196.76
4113,2024-08-10,Михаил Смирнов,104.09
4114,2024-08-10,Сергей Антонов,198.89
4115,2024-08-10,Максим Иванов,138.82
4116,2024-08-11,Иван Петров,142.72
4117,2024-08-11,Мария Сидорова,93.3
4118,2024-08-11,Алексей Козлов,136.36
4119,2024-08-11,Елена Новикова,118.81
4120,2024-08-11,Михаил Смирнов,131.77
4121,2024-08-11,Сергей Антонов,145.88
4122,2024-08-11,Максим Иванов,178.73
4123,2024-08-12,Иван Петров,106.23
4124,2024-08-12,Мария Сидорова,109.23
4125,2024-08-12,Алексей Козлов,67.13
4126,2024-08-12,Елена Новикова,73.58
4127,2024-08-12,Михаил Смирнов,153.96
4128,2024-08-12,Сергей Антонов,77.94
4129,2024-08-12,Максим Иванов,149.69
4130,2024-08-13,Иван Петров,92.71
4131,2024-08-13,Мария Сидорова,100.07
4132,2024-08-13,Алексей Козлов,132.11
4133,2024-08-13,Елена Новикова,138.16
4134,2024-08-13,Михаил Смирнов,96.68
4135,2024-08-13,Сергей Антонов,88.35
4136,2024-08-13,Максим Иванов,98.32
4137,2024-08-14,Иван Петров,110.14
4138,2024-08-14,Мария Сидорова,126.74
4139,2024-08-14,Алексей Козлов,100.13
